"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 14, Saint Louis, Missouri",14-RC-278912,"Roxana Landfill, LLC",Closed,06/23/2021,09/17/2021,"Certification of Results",Edwardsville,IL,12,"Petitioner, Legal Representative, Kimmey James, Cavanagh & O'Hara LLP, 101 W. Vandalia St., Suite 245, Edwardsville, IL, 62025, (618)692-5250
Employer, Legal Representative, Thompson Tanja, Littler Mendelson, P.C., 3725 Champion Hills Drive, Suite 3000, Memphis, TN, 38125-3965, (901)322-1223
Employer, Legal Representative, Grow Thomas, Littler Mendelson, P.C., 3725 Champion Hill Drive, Suite 3000, Memphis, TN, 38125, (901)355-7893
Employer, Employer, Roxana Landfill, LLC, Edwardsville, IL, 62025, (618)659-5288
Petitioner, Union, Teamsters, Automotive, Petroleum and Allied Workers, Local 50, Swansea, IL, 62226, (618)233-0313
","Teamsters, Automotive, Petroleum and Allied Workers, Local 50","Included: All full-time and regular part-time heavy equipment operators employed by the Employer at its 4601 Cahokia Rd., Edwardsville, Illinois facility Excluded: All other employees, office clerical employees, professional employees, guards and supervisors as defined by the Act",11
R,"Region 03, Buffalo, New York",03-RD-278902,"Auburn Memorial Medical Services, P.C.",Closed,06/23/2021,09/02/2021,"Certification of Results",Auburn,NY,101,"Involved Party, Legal Representative, Hayes Ian, Hayes Dolce, 1103 Delaware Ave, Buffalo, NY, 14209-1601, (716)608-3427
Petitioner, Additional Service, Sorenson Mikela, 77 Nelson Street, Auburn, NY, 13021, (315)252-7559
Employer, Legal Representative, Pascucci Raymond, Bond, Schoeneck & King PLLC, One Lincoln Center, 110 West Fayette Street, Syracuse, NY, 13202-1355, (315)218-8356
Employer, Employer, Auburn Memorial Medical Services, P.C., Auburn, NY, 13021-1943, (315)255-7272
Involved Party, Union, 1199 SEIU United Healthcare Workers East, Syracuse, NY, 13202, (315)424-1743
Petitioner, Individual
",,"Full-time Employees/Part-time Employees, RN, LPN, MA, Receptionists, X-Ray Techs, Surgical Schedulers, PA Reps, Phlebotomists, Soho Techs.  Excluded:  per diem employees.",97
R,"Region 04, Philadelphia, Pennsylvania",04-RC-278923,"LIFE at St. Francis Healthcare, Inc.",Closed,06/23/2021,08/10/2021,"Certific. of Representative",Wilmington,DE,32,"Employer, Legal Representative, Shemtob Brandon, Stevens & Lee, P.C., One Logan Square, 130 North 18th Street, Philadelphia, PA, 19103, (215)569-5429
Employer, Legal Representative, Sobol Daniel, Stevens & Lee, P.C., One Logan Square, 130 North 18th Street, Philadelphia, PA, 19103, (215)569-5673
Petitioner, Legal Representative, Geren Lance, O'Donoghue & O'Donoghue, LLP, 325 Chestnut Street, Suite 600, Philadelphia, PA, 19147, (215)629-4970
Employer, Legal Representative, Tierce Michael, Stevens & Lee, P.C., 1500 Market St, East Tower, Suite 1800	, Philadelphia, PA, 19103-1702, (215)751-2865
Employer, Employer, LIFE at St. Francis Healthcare, Inc., Wilmington, DE, 19801, (734)343-2104
Petitioner, Union, DISTRICT 1199J, NATIONAL UNION OF HOSPITAL AND HEALTH CARE EMPLOYEES, AFSCME, AFL-CIO, Newark, NJ, 07102, (973)242-4450
","District 1199J, National Union of Hospital and Health Care Employees, AFSCME, AFL-CIO","Included: All full-time and regular part-time CNAs, activity aides, dietary employees, transport drivers and transport escorts employed by the Employer at its 1072 Justinson Street, Wilmington, Delaware facility. Excluded: All other employees, office clerical employees, guards and supervisors as defined in the Act.",31
R,"Region 31, Los Angeles, California",31-RC-278971,"Wallis Annenberg Center for the Performing Arts",Closed,06/23/2021,09/22/2021,"Certific. of Representative","Beverly Hills",CA,80,"Employer, Legal Representative, BRUNSWICK ALAN, Mitchell, Silberberg & Knupp LLP, 2049 CENTURY PARK E, 18TH FLOOR, LOS ANGELES, CA, 90067, (310)312-3138
Petitioner, Legal Representative, Rosenfeld David, Weinberg, Roger & Rosenfeld, 1377 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Employer, Wallis Annenberg Center for the Performing Arts, Beverly Hills, CA, 90210, (310)746-4000
Petitioner, Union, International Alliance of Theatrical Stage Employees and Moving Picture Technicians, Artists and Allied Crafts of the United States, and Canada, AFL-CIO/ CLC, Burbank, CA, 91506
","International Alliance of Theatrical Stage Employees and Moving Picture Technicians, Artists and Allied Crafts of the United States, and Canada, AFL-CIO/ CLC","Included: All non-supervisory employees working in lighting, sound, video, wardrobe, hair, makeup, staging, fly systems and rigging, scenery, and tutoring/child wrangling, as well as Grand Hall Greeters, ushers, and Ticket Service Associates at Wallis Annenberg Center for the Performing Arts located at 939 N Santa Monica Blvd., Beverly Hills, CA  90210.

Excluded: Office clerical, guards and supervisors as defined in the Act.",6
R,"Region 12, Tampa, Florida",12-RC-278958,"ADC LTD NM",Closed,06/23/2021,08/26/2021,"Certific. of Representative",Carolina,PR,10,"Employer, Legal Representative, Betancur Isabel, 2100 Air Park Road, SE, Suite 120, Albuquerque, NM, 87106, (505)492-2685
Employer, Legal Representative, Archuleta S. Charles, 2100 Air Park Road SE, Suite 120, Albuquerque, NM, 87106, (505)492-2662
Employer, Employer, ADC LTD NM, Albuquerque, NM, 87106-3227, (800)750-3181
Petitioner, Union, Union General de Trabajadores, Local 1199, Service Employees International Union, San Juan, PR, 00929-0247, (787)760-5050
","Union General de Trabajadores, Local 1199","INCLUDED:  All security guards that work for the employer in the above name location.
EXCLUDED:  All non security guards and all other excluded employees under the Act.",10
R,"Region 05, Baltimore, Maryland",05-RC-278906,"Washingtonian Media, Inc.",Closed,06/23/2021,08/30/2021,"Certific. of Representative",Washington,DC,22,"Employer, Legal Representative, Casal Brian, Fisher & Phillips LLP, 100 North 18th Street, Two Logan Square, 12th Floor, Philadelphia, PA, 19103, (610)230-2150
Petitioner, Legal Representative, Paul Robert, LAW OFFICES OF ROBERT E. PAUL, PLLC, 1025 Connecticut Avenue, N.W., Suite 1000, Washington, DC, 20036-5420, (202)857-5000
Employer, Employer, Washingtonian Media, Inc., Washington, DC, 20006, (202)296-3600
Petitioner, Union, The News Guild, a/w Communications Workers of America, AFL-CIO, CLC, Washington, DC, 20005, (202)785-3650
","The News Guild, a/w Communications Workers of America, AFL-CIO, CLC","Included: All full-time and regular part-time editorial, art and digital products employees.

Excluded: Supervisors, managerial employees and confidential employees as defined in the Act.",22
R,"Region 05, Baltimore, Maryland",05-RC-278832,"Hana Industries, Inc.",Closed,06/22/2021,08/17/2021,"Certific. of Representative",Washington,DC,22,"Employer, Legal Representative, Miller Brad, Cooper & Miller, LLC, 1515 Market Street, Suite 1200, Philadelphia, PA, 19102, (267)808-6500
Petitioner, Legal Representative, Brooks Scott, The International Union, Security, Police and Fire Professionals of America (SPFPA), 28 West Adams Avenue, Suite 300, Detroit, MI, 48226, (313)964-5600
Petitioner, Union, International Union, Security, Police and Fire Professionals of America (SPFPA), Roseville, MI, 48066-4932, (586)772-7250
Intervenor, Union, United Security & Police Officers of America (USPOA), Oxon Hill, MD, 20745, (301)377-9860
Employer, Employer, Hana Industries, Inc., Wayne, PA, 19087-1840, (610)225-2626
","International Union, Security, Police and Fire Professionals of America (SPFPA)","INVOLVED:  ALL FULL-TIME AND PART-TIME ARMED AND UNARMED SECURITY OFFICERS, PSO'S
PERFORMING GUARD DUTIES AS DEFINED IN SECTION 9(b)(3) OF THE NATIONAL LABOR
RELATIONS ACT, EMPLOYED BY HANA INDUSTRIES, INC @ 600 PENNSYLVANIA AVE NW, 601 NEW
JERSEY AVE NW, 999 E STREET NW, WASHINGTON, DC. 
EXCLUDED:  ALL OFFICE CLERICAL EMPLOYEES, PROFESSIONAL EMPLOYEES AND SUPERVISORS AS DEFINED BY THE ACT.",22
R,"Region 03, Buffalo, New York",03-RC-278781,"Sisters of Charity Hospital",Closed,06/22/2021,08/24/2021,"Certific. of Representative",Cheektowaga,NY,35,"Petitioner, Additional Service, Young Amy, Communications Workers of America, 821 Elk St STE B, Buffalo, NY, 14210-1711, (917)796-1158
Employer, Legal Representative, Hickey Michael, Bond, Schoeneck & King PLLC, 200 Delaware Avenue, Suite 900, Buffalo, NY, 14202-2107, (716)416-7024
Employer, Employer, Sisters of Charity Hospital, Cheektowaga, NY, 14225, (716)706-2583
Petitioner, Union, Communications Workers of America, AFL-CIO, Buffalo, NY, 14201
Intervenor, Union, 1199SEIU United Healthcare Workers East, Buffalo, NY, 14214-2393, (716)982-0540
","Communications Workers of America, AFL-CIO","All imaging technicians, respiratory therapists, and sleep lab technicians.  Excluded:  All employees other than technical employees at the St. Joseph Campus.",27
R,"Region 16, Fort Worth, Texas",16-RC-278838,AMENTUM,Closed,06/22/2021,06/28/2021,"Withdrawal Non-adjusted","Corpus Christi",TX,8,"Employer, Employer, AMENTUM, CORPUS CHRISTI, TX, 78419, (361)739-7797
Petitioner, Union, International Association of Machinists and Aerospace Workers, AFL-CIO, CLC, Arlington, TX, 76011, (817)505-0100
",,"INCLUDED: ALL FULL AND REGULAR PART TIME WELDERS MAINTENANCE CONTROLLERS FOR THE T-44 AND T-6 AIRCRAFT.

EXCLUDED: OFFICE CLERICAL EMPLOYEES, PROFESSIONAL EMPLOYEES, MANAGERIAL EMPLOYEES, GUARDS, SUPERVISORS, AS
DEFINED IN THE ACT.",
R,"Region 20, San Francisco, California",20-RC-278858,"Teya Enterprises LLC",Closed,06/22/2021,07/12/2021,"Withdrawal Non-adjusted","San Bruno",CA,2,"Employer, Legal Representative, Waota Franck, Teya Enterprises LLC, 101 E. 9th Ave., Suite 9B, Anchorage, AK, 99501, (907)339-4900
Petitioner, Legal Representative, Gauger Matthew, Weinberg, Roger, & Rosenfeld, 3199 East Warm Springs Road, Suite 400, Las Vegas, NV, 89120, (916)443-6600
Employer, Employer, Teya Enterprises LLC, San Bruno, CA, 94066
Petitioner, Union, International Union of Operating Engineers, Stationary Engineers, Local 39, AFL-CIO, San Francisco, CA, 94103, (415)861-1135
",,"Chief Engineer, Stationary Engineer  Excluding:  Security Guards and Supervisors",
R,"Region 06, Pittsburgh, Pennsylvania",06-RC-278911,"Jochum Refuse",Closed,06/22/2021,07/09/2021,"Withdrawal Non-adjusted",Wheeling,WV,18,"Petitioner, Legal Representative, Bundick Amanda, Eberle & Bundick, LLC, P.O. Box 79008, Pittsburgh, PA, 15216, (412)368-5541
Employer, Legal Representative, Goldberg Lewis, Goldberg & Weinberger, LLP, 56 Dayton Road, Redding, CT, 06896-2905, (203)938-2105
Employer, Employer, Jochum Refuse, Wheeling, WV, 26003, (304)232-5031
Petitioner, Union, Teamsters Local Union No. 697 a/w International Brotherhood of Teamsters, Wheeling, WV, 26003, (304)232-1940
",,"Included: All full time and regular part time drivers and helpers

Excluded: All professional employees and supervisors as defined in the Act",
R,"Region 27, Denver, Colorado",27-RC-278844,"Presbyterian St. Luke's Medical Center",Closed,06/22/2021,07/08/2021,"Withdrawal Non-adjusted",Denver,CO,6,"Employer, Legal Representative, Anderson David, Ford Harrison, LLP, 271 17th Street NW, Suite 1900, Atlanta, GA, 30363-6202, (404)888-3953
Employer, Legal Representative, Warnock Henry, Ford Harrison, LLP, 271 17th Street, NW, Suite 1900, Atlanta, GA, 30363-6202, (404)888-3808
Employer, Employer, Presbyterian St. Luke's Medical Center, Denver, CO, 80218, (303)839-6000
Petitioner, Union, International Union of Operating Engineers Local No. 1, AFL-CIO, Broomfield, CO, 80020, (303)433-8482
",,"Included: All Building and Stationary Engineers Excluded: All clerical, nurses, medical staff, and supervisors as defined in the act",
R,"Region 03, Buffalo, New York",03-RC-278821,"Arnot Ogden Medical Center",Closed,06/22/2021,08/25/2021,"Certification of Results",Elmira,NY,37,"Petitioner, Legal Representative, Talwar Atul, Communication Workers of America, 80 Pine Street, 37th fl, New York, NY, 10005, (212)344-2515
Employer, Legal Representative, Pascucci Raymond, Bond, Schoeneck & King PLLC, One Lincoln Center, 110 West Fayette Street, Syracuse, NY, 13202-1355, (315)218-8356
Employer, Employer, Arnot Ogden Medical Center, Elmira, NY, 14905, (607)737-4189
Petitioner, Union, Communications Workers of America AFL-CIO, Elmira, NY, 14901, (607)733-1111
",,"Included: All per diem Service and Maintenance Employees of the Center (Armour Globe) Excluded: All employees except Service and Maintenance employees listed in Art 9.10 job titles",51
R,"Region 13, Chicago, Illinois",13-RM-278885,"Club Gene & Georgetti Limited Partnership",Closed,06/22/2021,08/20/2021,"Certification of Results",Chicago,IL,44,"Petitioner, Legal Representative, Stolzenbach Brian, Seyfarth Shaw LLP, 233 S. Wacker Drive, Ste 8000, Chicago, IL, 60606, (312)460-5000
Petitioner, Legal Representative, Sanchez Karla, Seyfarth Shaw LLP, 233 S. Wacker Drive, Ste 8000, Chicago, IL, 60606, (312)460-5000
Involved Party, Legal Representative, ANGELUCCI MARGARET, Asher Gittler & D'Alba, Ltd., 200 W. Jackson Bvld., Ste. 720, Chicago, IL, 60606, (312)263-1500
Involved Party, Legal Representative, Pierce Matt, Asher Gittler & D'Alba, Ltd., 200 West Jackson Boulevard, Suite 720, Chicago, IL, 60606-6941, (312)263-1500
Petitioner, Employer, Club Gene & Georgetti Limited Partnership, Chicago, IL, 60654, (312)215-7570
Involved Party, Union, Unite HERE, Local 1, Chicago, IL, 60604
",,"Included: Head waiter, head hostess, full time captain hostess, waiter, waitress, bus person,
cashier, food checker, combination cashier checker, working chef supervising, pastry chef,
assistant chef, head second cook, night cook, head cold meat, head butcher, assistant pastry
check, assistant sugar decorator, head roast, head broiler, head fry, second cook, butcher, baker,
cold meat, pastry cook, roast, broiler, fry, carver, steamtable, oysterman, chicken butcher, fish
butcher, sandwich man, pastry man, vegetable cook, pastry man/vegetable cook combination,
pantry combination, dishwasher, runner (kitchen), potwasher, clean up man, utility, steady &
extra public bartender, steady & extra service bartender, barporter.
Excluded:
Part-time Captain/Hostess
",45
R,"Region 21, Los Angeles, California",21-RC-278807,"CVS Pharmacy",Closed,06/21/2021,07/07/2021,"Withdrawal Non-adjusted","La Jolla",CA,16,"Petitioner, Legal Representative, Weinstein Hannah, Rothner, Segall & Greenstone, 510 South Marengo Avenue, Pasadena, CA, 91101-3115, (626)796-7555
Employer, Legal Representative, STONE LAWRENCE, Jackson Lewis, P.C., 725 South Figueroa Street, Suite 2800, Los Angeles, CA, 90017-5408, (213)689-0404
Employer, Employer, CVS Pharmacy, La Jolla, CA, 92037
Petitioner, Union, United Food and Commercial Workers Union, Local No. 135, San Diego, CA, 92108
",,"Included: Full-Time and part-time beauty advisors, store associates, pharmacy technicians, pharmacy lead technicians, store associates Rx, shift supervisors, stock room supervisors in Y mas stores, home health care clerks, and health care concierge.

Excluded: All managers (including store team leaders), assistant managers, pharmacists, nurse practitioners, physician assistant, guards, and all employees not situated in CVS/pharmacy retail stores.",
R,"Region 09, Cincinnati, Ohio",09-RC-278724,"TRIPLE CROWN CONCRETE",Closed,06/21/2021,07/08/2021,"Withdrawal Non-adjusted",Somerset,KY,10,"Employer, Legal Representative, Eby Christopher, Nelson, Mullins, Riley & Scarborough LLP, 1400 Wewatta St., Ste. 500, Denver, CO, 80202, (303)583-9900
Petitioner, Legal Representative, TSAO CLEMENT, Stranch & Jennings & Garvey, 425 Walnut Street, Suite 2315, Cincinnati, OH, 45202, (513)381-2224
Employer, Legal Representative, Barnacle Colin, Nelson, Mullins, Riley & Scarborough LLP, 1400 Wewatta St Ste 500, Denver, CO, 80202, (303)583-9918
Employer, Employer, Triple Crown Concrete, Somerset, KY, 42503, (606)679-7490
Petitioner, Union, General Drivers, Warehousemen and Helpers, Local Union No. 89, affiliated with the International Brotherhood of Teamsters, Louisville, KY, 40215, (502)368-5885
",,"Included: All full time drivers. Excluded: Batchmen, loader/operator, all administrative employees, security, janitorial, dispatchers and all supervisors as defined by the Act.",
R,"Region 25, Indianapolis, Indiana",25-RC-278808,"Penske Logistics, LLC",Closed,06/21/2021,07/15/2021,"Withdrawal Non-adjusted",Shelbyville,IN,9,"Employer, Legal Representative, Magafas Byron, Penske Truck Leasing Co. L.P., 14528 South Outer 40 Road, Suite 424, Chesterfield, MO, 63017, (636)735-4389
Employer, Additional Service, Woodward Mike, Penske Logistics, LLC, 4301 County Rd. 125 W, Shelbyville, IN, 46176, (317)361-6277
Employer, Employer, Penske Logistics, LLC, Shelbyville, IN, 46176, (765)698-5408
Petitioner, Union, Teamsters Local Union No. 135, Indianapolis, IN, 46225, (317)639-3541
",,,
R,"Region 18, Minneapolis, Minnesota",18-RC-278851,"Duluth Nursing Rehabilitation Center LLC d/b/a Bayshore Residence and Rehabilitation Center",Closed,06/21/2021,07/23/2021,"Certification of Results",Duluth,MN,3,"Petitioner, Legal Representative, Cummins Justin, Cummins & Cummins, LLP, 920 Second Avenue South, Suite 1245, Minneapolis, MN, 55402, (612)465-0108
Employer, Legal Representative, McNally Michael, Fox Rothschild LLP, 222 S 9th St, Ste 2000, Two22 Building, Minneapolis, MN, 55402-3338, (612)607-7094
Employer, Legal Representative, CASTLE ROBERT, Fox Rothschild LLP, 222 S 9th St, Ste 2000, Two22 Building, Minneapolis, MN, 55402-3338, (612)607-7577
Employer, Employer, Duluth Nursing Rehabilitation Center LLC d/b/a Bayshore Residence and Rehabilitation Center, Duluth, MN, 55802, (218)740-4020
Petitioner, Union, SEIU Healthcare Minnesota, Saint Paul, MN, 55102, (651)294-8100
",,"Included: Skilled Maintenance Bargaining Unit Excluded: All other represented and unrepresented bargaining units",2
R,"Region 08, Cleveland, Ohio",08-RC-278766,"INEOS Pigments USA, Inc.",Closed,06/21/2021,09/07/2021,"Certific. of Representative",Ashtabula,OH,129,"Employer, Legal Representative, Niedecken Brooke, Littler Mendelson, P.C., 41 South High Street, Columbus, OH, 43215, (614)463-4214
Employer, Legal Representative, Niedecken Brooke, Littler Mendelson, P.C., 41 South High Street, Columbus, OH, 43215, (614)463-4214
Petitioner, Legal Representative, Murphy Danielle, International Chemical Workers Union Council of UFCW, AFL-CIO, 1655 West Market Street, 6th Floor, Akron, OH, 44313-7025, (330)926-1444
Employer, Legal Representative, Kadela David, Littler Mendelson, P.C., 41 South High Street, Suite 3250, Columbus, OH, 43215, (614)463-4211
Employer, Legal Representative, Kadela David, Littler Mendelson, P.C., 41 South High Street, Suite 3250, Columbus, OH, 43215, (614)463-4211
Petitioner, Legal Representative, Doll John, Doll, Jansen & Ford, 111 West First Street, Suite 1100, Dayton, OH, 45402-1156, (937)461-5310
Petitioner, Additional Service, Heasley Lance, United Food and Commercial Workers Local 1033C - International Chemical Workers Union Council of the United Food and Commercial Workers Union, 1655 W. Market Street, 6th Floor, Akron, OH, 44313, (330)926-1444
Petitioner, Legal Representative, Vehar Randall, International Chemical Workers Union Council/United Food and Commercial Workers, Local 900C, 1655 W. Market Street, 6th Floor, Akron, OH, 44313, (330)926-1444
Employer, Legal Representative, Marculewicz Stefan, Littler Mendelson, P.C., 815 Connecticut Ave NW Ste 400, Washington, DC, 20006, (202)423-2415
Employer, Employer, Ineos Pigments USA, LLC, Ashtabula, OH, 44004, (440)994-1797
","International Brotherhood of Teamsters Union Local No. 377","Included: All full and regular part-time production, maintenance, instrumenticians and electricians, shipping and receiving, and warehouse employees.

Excluded: All office clerical employees, professional employees, lab employees, guards and supervisors, as defined in the Act.",142
R,"Region 19, Seattle, Washington",19-RC-278837,"Hanford Mission Integration Solutions, LLC",Closed,06/21/2021,08/17/2021,"Certific. of Representative",Richland,WA,17,"Petitioner, Legal Representative, Ballew David, Reid Ballew & Leahy,L.L.P., 100 W Harrison Street, North Tower, Suite N-300, Seattle, WA, 98119-4143, (206)285-3610
Employer, Legal Representative, Marrast-Simpson Jacqueline, Mission Support Alliance, LLC, PO Box 943, MSIN H1-21, Richland, WA, 99354-0650, (509)372-1892
Employer, Additional Service, Lindstrom Julie, Hanford Mission Integration Solutions LLC, PO Box 943-MSN H2-23, Richland, WA, 99352, (509)713-0476
Petitioner, Legal Representative, Leahy Tom, Reid Ballew & Leahy,  LLP, 100 W Harrison St Ste 300, North Tower, Seattle, WA, 98119-4116, (206)285-3610
Employer, Employer, Hanford Mission Integration Solutions, LLC, Richland, WA, 99352-0943
Petitioner, Union, Hanford Atomic Metal Trades Council (HAMTC), Richland, WA, 99352-4103, (509)946-0326
","Hanford Atomic Metal Trades Council (HAMTC)","Included:  All customer service, telephone support, help desk agents, and field tech support.

Excluded:  All other employees, guards and supervisors.",20
R,"Region 20, San Francisco, California",20-RC-278778,"CBRE, Inc.",Closed,06/21/2021,09/01/2021,"Certific. of Representative","San Francisco",CA,109,"Employer, Legal Representative, Diallo Barbara, CBRE, Inc., 400 South Hope Street, 25th Floor, Los Angeles, CA, 90071, (213)613-3540
Petitioner, Legal Representative, Gauger Matthew, Weinberg, Roger, & Rosenfeld, 3199 East Warm Springs Road, Suite 400, Las Vegas, NV, 89120, (916)443-6600
Employer, Employer, CBRE, Inc., San Francisco, CA, 94158
Employer, Employer, CBRE, Inc., Dallas, TX, 75201, (785)393-3484
Petitioner, Union, International Union of Operating Engineers, Stationary Engineers, Local 39, AFL-CIO, San Francisco, CA, 94103, (415)861-1135
","International Union of Operating Engineers, Stationary Engineers, Local 39, AFL-CIO","Included:
Chief Engineer, Assistant Chief Engineer, Stationary Engineer, Apprentice Engineer, Utility Engineer.
Excluded: 
Security Guards and Supervisors",16
R,"Region 28, Phoenix, Arizona",28-RC-278861,"Supreme Labor Source, LLC, Clark Contracting, LLC d/b/a Servpro of Douglas County, and Servpro Industries Inc. as joint employer",Closed,06/21/2021,07/07/2021,"Withdrawal Non-adjusted","Fort Bliss",TX,125,"Employer, Legal Representative, High Charles, Kemp Smith, LLC, 221 North Kansas Street, Suite 1700, El Paso, TX, 79901, (915)533-4424
Petitioner, Legal Representative, Fujimoto David, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608-2609, (213)380-2344
Petitioner, Additional Service, Hardwick Jason, International Association of Machinists and Aerospace Workers, AFL-CIO, 620 Coolidge Drive, Suite 130, Folsom, CA, 95630, (916)985-8101
Employer, Additional Service, Sooker John, Servpro Industries, Inc., 801 Industrial Boulevard, Gallatin, TN, 37066, (615)451-0200
Employer, Additional Service, Millan Leo, Supreme Labor Source, LLC, 126 Main Street, Suite A, Clarksville, TN, 37040, (931)919-0334
Employer, Additional Service, Clark Nikole, Clark Contracting, LLC d/b/a Servpro of Douglas County, 1111 South Calapooia Street, Sutherlin, OR, 97479, (541)459-3987
Employer, Legal Representative, Satterwhite Paul, Spencer Fane LLP, 2144 East Republic Road, Suite B300, Springfield, MO, 65804-4662, (417)888-1035
Employer, Legal Representative, Dumbacher Robert, Hunton Andrews Kurth LLP, Bank of America Plaza, 600 Peachtree Street NE, Suite 4100, Atlanta, GA, 30308-2217, (404)888-4007
Employer, Legal Representative, Quackenboss Robert, Hunton Andrews Kurth LLP, 2200 Pennsylvania Avenue, NW, Suite 900, Washington, DC, 20037-1709, (202)955-1950
Employer, Legal Representative, Jackson Samuel, Bone McAllester Norton PLLC, 511 Union Street, Suite 1600, Nashville, TN, 37219-1791, (615)238-6312
",,"INCLUDED:  All full-time and regular part-time Youth Care Workers and Youth Care Consultants employed by the Employer in the Youth Care Centers located at Fort Bliss, Texas.

EXCLUDED:  All other employees, guards, and supervisors under the Act.",
R,"Region 18, Minneapolis, Minnesota",18-RD-278812,"Omni Glass and Paint, LLC",Closed,06/21/2021,07/06/2021,"Withdrawal Non-adjusted",Oshkosh,WI,9,"Employer, Legal Representative, Barker Daniel, Jackson Lewis, P.C., 22 East Mifflin Street, Suite 800, Madison, WI, 53703, (608)807-5273
Involved Party, Legal Representative, Geenen Sara, The Previant Law Firm S.C., 310 W. Wisconsin Avenue Suite 100 MW, Milwaukee, WI, 53203, (414)271-4500
Employer, Employer, Omni Glass & Paint, LLC, Oshkosh, WI, 54904, (920)420-9285
Employer, 
Petitioner, Individual
Involved Party, Union, Painters And Allied Trades District Council #7, Big Bend, WI, 53103, (262)910-9064
",,"Included:  Fabricators, Panels, Saw
Excluded: Loaders, Painters",
R,"Region 27, Denver, Colorado",27-RD-278799,"Summit Fire & Security LLC",Closed,06/21/2021,02/23/2022,"Certification of Results","Salt Lake City",UT,12,"Employer, Legal Representative, Niedecken Brooke, Littler Mendelson, P.C., 41 S High St Ste 3250, Columbus, OH, 43215, (614)463-4214
Involved Party, Legal Representative, TSAO CLEMENT, Stranch & Jennings & Garvey, 425 Walnut Street, Suite 2315, Cincinnati, OH, 45202, (513)381-2224
Involved Party, Legal Representative, Suetholz David, HSG Law Group, 515 Park Avenue, Louisville, KY, 40208-2318, (502)636-4333
Involved Party, Legal Representative, Newport Pamela, Herzfeld, Suetholz, Gastel, Leniski and Wall PLLC, 425 Walnut Street, Suite 2315, Cincinnati, OH, 45202, (513)381-2224
Employer, Employer, Summit Fire and Security  LLC, Salt Lake City, UT, 84104, (801)295-1189
Involved Party, Union, Road Sprinkler Fitters Local Union No. 669, Columbia Maryland, of the United Association of Journeymen and Apprentices of the Plumbing and Pipefitting Industry of the United States and Canada, Columbia, MD, 21046, (401)381-4300
Petitioner, Individual
",,"Include: Sprinkler Pipe Fitters Exclude: Extinguisher",12
R,"Region 21, Los Angeles, California",21-RC-278671,"Worldwide Recovery Systems, Inc., a joint and or single employer with YES Management, Inc.",Closed,06/17/2021,07/09/2021,"Withdrawal Non-adjusted",Pomona,CA,15,"Petitioner, Legal Representative, Four Arthur, Reich Adell & Cvitan, 330 N. Brand Blvd., Suite 250, Glendale, CA, 91203, (213)927-1922
Employer, Legal Representative, Allen Jim, National Labor Relations Advocates, 312 Walnut Street, Suite 1600, Cincinnati, OH, 45202, (513)646-6472
Petitioner, Union, Teamsters, Chauffeurs, Warehousemen, Industrial and Allied Workers of America, Local 166, Bloomington, CA, 92316
Employer, Employer, Worldwide Recovery Systems, Inc., a joint and or single employer with YES Management, Inc., Pomona, CA, 91768
",,"Included:  All full-time and regular part-time truck drivers employed by the Employer operating out of the Employer's Pomona warehouse located at 2308 Pomona Blvd., Pomona, CA 91768, including HAZMAT and/or hazardous waste drivers.

Excluded:  All other employees, office clerical and confidential employees, guards and Supervisors as defined by the Act, as amended.",
R,"Region 16, Fort Worth, Texas",16-RD-278682,"Moonstone LLC",Closed,06/17/2021,06/29/2021,"Withdrawal Non-adjusted","Sheppard Afb",TX,5,"Employer, Legal Representative, MCHALE CHRISTOPHER, 1411 Broadway 16th Floor, New York, NY, 10018, (703)727-1488
Involved Party, Legal Representative, WATSKY DAVID, LYON, GORSKY AND GILBERT, 12001 N CENTRAL EXPY, STE 650, DALLAS, TX, 75243-3781, (214)965-0090
Employer, Employer, MOONSTONE LLC, Fairbanks, AK, 99701, (325)301-0123
Petitioner, Individual
Employer, Employer, MOONSTONE LLC, SHEPPARD AFB, TX, 76311
Involved Party, Union, UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 540, DALLAS, TX, 75252, (214)328-8351 x5
",,"Included:  All full time and Part time

 Excluded: All other employees, general manager and supervisors",
